year,collabType,id,link,metricType,name,percentageByYear,threshold,type,uri,valueByYear
2015,,508175,https://api.elsevier.com/metrics/CitedPublications/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitedPublications,Northwestern University,81.328224,,application/json,Institution/508175,6368.0
2016,,508175,https://api.elsevier.com/metrics/CitedPublications/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitedPublications,Northwestern University,70.226326,,application/json,Institution/508175,5399.0
2012,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,7.7257366,1.0,application/json,Institution/508175,480.0
2013,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,6.8595424,1.0,application/json,Institution/508175,441.0
2014,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,7.4004345,1.0,application/json,Institution/508175,511.0
2015,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,7.7710757,1.0,application/json,Institution/508175,554.0
2016,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,8.784446,1.0,application/json,Institution/508175,628.0
2012,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,32.59295,5.0,application/json,Institution/508175,2025.0
2013,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,31.357908,5.0,application/json,Institution/508175,2016.0
2014,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,30.325851,5.0,application/json,Institution/508175,2094.0
2015,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,29.948101,5.0,application/json,Institution/508175,2135.0
2016,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,32.11638,5.0,application/json,Institution/508175,2296.0
2012,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,51.022053,10.0,application/json,Institution/508175,3170.0
2013,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,50.39664,10.0,application/json,Institution/508175,3240.0
2014,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,48.443157,10.0,application/json,Institution/508175,3345.0
2015,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,48.814697,10.0,application/json,Institution/508175,3480.0
2016,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,49.783184,10.0,application/json,Institution/508175,3559.0
2012,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,74.070496,25.0,application/json,Institution/508175,4602.0
2013,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,72.62405,25.0,application/json,Institution/508175,4669.0
2014,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,74.13468,25.0,application/json,Institution/508175,5119.0
2015,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,74.470474,25.0,application/json,Institution/508175,5309.0
2016,,508175,https://api.elsevier.com/metrics/PublicationsInTopJournalPercentiles/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,PublicationsInTopJournalPercentiles,Northwestern University,73.92642,25.0,application/json,Institution/508175,5285.0
2012,,508175,https://api.elsevier.com/metrics/CitationsPerPublication/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationsPerPublication,Northwestern University,,,application/json,Institution/508175,29.108358
2013,,508175,https://api.elsevier.com/metrics/CitationsPerPublication/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationsPerPublication,Northwestern University,,,application/json,Institution/508175,19.592663
2014,,508175,https://api.elsevier.com/metrics/CitationsPerPublication/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationsPerPublication,Northwestern University,,,application/json,Institution/508175,14.801708
2015,,508175,https://api.elsevier.com/metrics/CitationsPerPublication/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationsPerPublication,Northwestern University,,,application/json,Institution/508175,10.262963
2016,,508175,https://api.elsevier.com/metrics/CitationsPerPublication/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationsPerPublication,Northwestern University,,,application/json,Institution/508175,5.0992455
2012,,508175,https://api.elsevier.com/metrics/ScholarlyOutput/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,ScholarlyOutput,Northwestern University,,,application/json,Institution/508175,7226.0
2013,,508175,https://api.elsevier.com/metrics/ScholarlyOutput/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,ScholarlyOutput,Northwestern University,,,application/json,Institution/508175,7360.0
2014,,508175,https://api.elsevier.com/metrics/ScholarlyOutput/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,ScholarlyOutput,Northwestern University,,,application/json,Institution/508175,7610.0
2015,,508175,https://api.elsevier.com/metrics/ScholarlyOutput/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,ScholarlyOutput,Northwestern University,,,application/json,Institution/508175,7830.0
2016,,508175,https://api.elsevier.com/metrics/ScholarlyOutput/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,ScholarlyOutput,Northwestern University,,,application/json,Institution/508175,7688.0
2012,,508175,https://api.elsevier.com/metrics/CitationCount/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationCount,Northwestern University,,,application/json,Institution/508175,210337.0
2013,,508175,https://api.elsevier.com/metrics/CitationCount/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationCount,Northwestern University,,,application/json,Institution/508175,144202.0
2014,,508175,https://api.elsevier.com/metrics/CitationCount/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationCount,Northwestern University,,,application/json,Institution/508175,112641.0
2015,,508175,https://api.elsevier.com/metrics/CitationCount/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationCount,Northwestern University,,,application/json,Institution/508175,80359.0
2016,,508175,https://api.elsevier.com/metrics/CitationCount/institution/508175?apiKey=e53785aedfc1c54942ba237f8ec0f891&httpAccept=application/json&institutions=508175&yearRange=5yrs&includeSelfCitations=true&byYear=true&includedDocs=AllPublicationTypes&journalImpactType=CiteScore&showAsFieldWeighted=false&indexType=hIndex,CitationCount,Northwestern University,,,application/json,Institution/508175,39203.0
