,Unnamed: 0,Institution,Country,scival_id,downloaded,link,type,name,uri,countryCode,region,sector
2805,2805,Bahauddin Zakariya University,Pakistan,0.0,0.0,0,0,0,0,0,0,0
2806,2806,Rzeszow University of Technology,Poland,0.0,0.0,0,0,0,0,0,0,0
2807,2807,University of Colorado Colorado Springs,United States,0.0,0.0,0,0,0,0,0,0,0
2808,2808,Polytechnic Institute of Bragan?a,Portugal,0.0,0.0,0,0,0,0,0,0,0
2809,2809,Hopital de Hautepierre,France,0.0,0.0,0,0,0,0,0,0,0
2810,2810,Daegu University,South Korea,0.0,0.0,0,0,0,0,0,0,0
2811,2811,L.M. Litvinenko Institute of Physical Organic and Coal Chemistry National Academy of Sciences of Ukr,Ukraine,0.0,0.0,0,0,0,0,0,0,0
2812,2812,IDIAP Research Institute,Switzerland,0.0,0.0,0,0,0,0,0,0,0
2813,2813,Universidad Nacional de Cuyo,Argentina,0.0,0.0,0,0,0,0,0,0,0
2814,2814,Universidad del Valle,Colombia,0.0,0.0,0,0,0,0,0,0,0
2815,2815,Instituto Gulbenkian de Ciencia,Portugal,0.0,0.0,0,0,0,0,0,0,0
2816,2816,International Crops Research Institute for the Semi-Arid Tropics,India,0.0,0.0,0,0,0,0,0,0,0
2817,2817,Multimedia University,Malaysia,0.0,0.0,0,0,0,0,0,0,0
2818,2818,Kennesaw State University,United States,0.0,0.0,0,0,0,0,0,0,0
2819,2819,Athens General Hospital,Greece,0.0,0.0,0,0,0,0,0,0,0
2820,2820,Osservatorio Astrofisico di Catania,Italy,0.0,0.0,0,0,0,0,0,0,0
2821,2821,Institute for Clinical and Experimental Medicine,Czech Republic,0.0,0.0,0,0,0,0,0,0,0
2822,2822,Rainbow Babies and Children's Hosp.,United States,0.0,0.0,0,0,0,0,0,0,0
2823,2823,London Business School,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2824,2824,Western University of Health Sciences,United States,0.0,0.0,0,0,0,0,0,0,0
2825,2825,Liaoning University of Technology,China,0.0,0.0,0,0,0,0,0,0,0
2826,2826,Washington State University Spokane,United States,0.0,0.0,0,0,0,0,0,0,0
2827,2827,University of Colorado Anschutz Medical Campus,United States,0.0,0.0,0,0,0,0,0,0,0
2828,2828,Haverford College,United States,0.0,0.0,0,0,0,0,0,0,0
2829,2829,Institut d'Optique Graduate School,France,0.0,0.0,0,0,0,0,0,0,0
2830,2830,John Jay College of Criminal Justice,United States,0.0,0.0,0,0,0,0,0,0,0
2831,2831,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK), Gatersleben",Germany,0.0,0.0,0,0,0,0,0,0,0
2832,2832,South Dakota School of Mines & Technology,United States,0.0,0.0,0,0,0,0,0,0,0
2833,2833,Simula Research Laboratory,Norway,0.0,0.0,0,0,0,0,0,0,0
2834,2834,University of Life Sciences in Wroclaw,Poland,0.0,0.0,0,0,0,0,0,0,0
2835,2835,ITER,France,0.0,0.0,0,0,0,0,0,0,0
2836,2836,Institute of Electron Technology,Poland,0.0,0.0,0,0,0,0,0,0,0
2837,2837,Sunchon National University,South Korea,0.0,0.0,0,0,0,0,0,0,0
2838,2838,Papworth Hospital,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2839,2839,Centro de Investigacion Principe Felipe,Spain,0.0,0.0,0,0,0,0,0,0,0
2840,2840,ABB Corporate Research,Sweden,0.0,0.0,0,0,0,0,0,0,0
2841,2841,University of Sousse,Tunisia,0.0,0.0,0,0,0,0,0,0,0
2842,2842,University of Allahabad,India,0.0,0.0,0,0,0,0,0,0,0
2843,2843,Toyota Central Research Development Laboratory Inc,Japan,0.0,0.0,0,0,0,0,0,0,0
2844,2844,"Genomics Research Center, Academia Sinica",Taiwan,0.0,0.0,0,0,0,0,0,0,0
2845,2845,Hopital Brabois Adultes,France,0.0,0.0,0,0,0,0,0,0,0
2846,2846,Saint Mary's University Halifax,Canada,0.0,0.0,0,0,0,0,0,0,0
2847,2847,QEII Health Sciences Centre,Canada,0.0,0.0,0,0,0,0,0,0,0
2848,2848,Institute of Technical Education and Research of Siksha O Anusandhan University,India,0.0,0.0,0,0,0,0,0,0,0
2849,2849,Hopital Saint-Andre,France,0.0,0.0,0,0,0,0,0,0,0
2850,2850,Delaware State University,United States,0.0,0.0,0,0,0,0,0,0,0
2851,2851,Novosibirsk State Technical University,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
2852,2852,Universite de Technologie Belfort-Montbeliard,France,0.0,0.0,0,0,0,0,0,0,0
2853,2853,Shanghai Institute of Technology,China,0.0,0.0,0,0,0,0,0,0,0
2854,2854,California State University Long Beach,United States,0.0,0.0,0,0,0,0,0,0,0
2855,2855,Max-Planck Institut fur Chemische Physik fester Stoffe,Germany,0.0,0.0,0,0,0,0,0,0,0
2856,2856,"Trimbos Institute, Netherlands Institute of Mental Health and Addiction",Netherlands,0.0,0.0,0,0,0,0,0,0,0
2857,2857,Wildlife Conservation Society,United States,0.0,0.0,0,0,0,0,0,0,0
2858,2858,Erzincan University,Turkey,0.0,0.0,0,0,0,0,0,0,0
2859,2859,National Defense Medical College Tokorozawa,Japan,0.0,0.0,0,0,0,0,0,0,0
2860,2860,Hospital Italiano de Buenos Aires,Argentina,0.0,0.0,0,0,0,0,0,0,0
2861,2861,IRCCS S. Giovanni di Dio-FBF,Italy,0.0,0.0,0,0,0,0,0,0,0
2862,2862,Leibniz Institute for Catalysis e. V. at the University of Rostock (LIKAT),Germany,0.0,0.0,0,0,0,0,0,0,0
2863,2863,Kanazawa Medical University,Japan,0.0,0.0,0,0,0,0,0,0,0
2864,2864,Schlumberger-Doll Research,United States,0.0,0.0,0,0,0,0,0,0,0
2865,2865,Victor Babes University of Medicine and Pharmacy,Romania,0.0,0.0,0,0,0,0,0,0,0
2866,2866,Saratov State University,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
2867,2867,University of Peshawar,Pakistan,0.0,0.0,0,0,0,0,0,0,0
2868,2868,Sao Joao Hospital,Portugal,0.0,0.0,0,0,0,0,0,0,0
2869,2869,European Space Agency - ESA,France,0.0,0.0,0,0,0,0,0,0,0
2870,2870,Bialystok Technical University,Poland,0.0,0.0,0,0,0,0,0,0,0
2871,2871,American University of Sharjah,United Arab Emirates,0.0,0.0,0,0,0,0,0,0,0
2872,2872,Universiti Malaysia Sabah,Malaysia,0.0,0.0,0,0,0,0,0,0,0
2873,2873,"Scientific Institute of Public Health, Brussels",Belgium,0.0,0.0,0,0,0,0,0,0,0
2874,2874,University of Aizu,Japan,0.0,0.0,0,0,0,0,0,0,0
2875,2875,Xinjiang Medical University,China,0.0,0.0,0,0,0,0,0,0,0
2876,2876,Clinica Alemana,Chile,0.0,0.0,0,0,0,0,0,0,0
2877,2877,Texas Heart Institute,United States,0.0,0.0,0,0,0,0,0,0,0
2878,2878,Sardar Vallabhbhai National Institute of Technology Surat,India,0.0,0.0,0,0,0,0,0,0,0
2879,2879,International Livestock Research Institute,Kenya,0.0,0.0,0,0,0,0,0,0,0
2880,2880,Universidade do Sul de Santa Catarina,Brazil,0.0,0.0,0,0,0,0,0,0,0
2881,2881,Kansai Medical University,Japan,0.0,0.0,0,0,0,0,0,0,0
2882,2882,Foothills Medical Centre,Canada,0.0,0.0,0,0,0,0,0,0,0
2883,2883,Taif University,Saudi Arabia,0.0,0.0,0,0,0,0,0,0,0
2884,2884,Telefonica,Spain,0.0,0.0,0,0,0,0,0,0,0
2885,2885,CAS - Kunming Institute of Zoology,China,0.0,0.0,0,0,0,0,0,0,0
2886,2886,Icelandic Heart Association,Iceland,0.0,0.0,0,0,0,0,0,0,0
2887,2887,Mitsubishi Electric Corporation,Japan,0.0,0.0,0,0,0,0,0,0,0
2888,2888,Istituto Toscano Tumori,Italy,0.0,0.0,0,0,0,0,0,0,0
2889,2889,Institute for the Study of Labor (IZA),Germany,0.0,0.0,0,0,0,0,0,0,0
2890,2890,Energy research Centre of the Netherlands - ECN,Netherlands,0.0,0.0,0,0,0,0,0,0,0
2891,2891,Scotland's Rural College,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2892,2892,Ospedale San Bortolo,Italy,0.0,0.0,0,0,0,0,0,0,0
2893,2893,University of Alaska Anchorage,United States,0.0,0.0,0,0,0,0,0,0,0
2894,2894,Haga Ziekenhuis,Netherlands,0.0,0.0,0,0,0,0,0,0,0
2895,2895,Celgene Corporation,United States,0.0,0.0,0,0,0,0,0,0,0
2896,2896,Simmons College,United States,0.0,0.0,0,0,0,0,0,0,0
2897,2897,University of Biaystok,Poland,0.0,0.0,0,0,0,0,0,0,0
2898,2898,Changhua Christian Hospital,Taiwan,0.0,0.0,0,0,0,0,0,0,0
2899,2899,Shanxi Medical University,China,0.0,0.0,0,0,0,0,0,0,0
2900,2900,University of North Florida,United States,0.0,0.0,0,0,0,0,0,0,0
2901,2901,Instituto de Salud Global de Barcelona,Spain,0.0,0.0,0,0,0,0,0,0,0
2902,2902,Korea Institute of Geoscience and Mineral Resources,South Korea,0.0,0.0,0,0,0,0,0,0,0
2903,2903,Istituto Nazionale di Ricerca Metrologica,Italy,0.0,0.0,0,0,0,0,0,0,0
2904,2904,Fachhochschule Munster - Abteilung Steinfurt,Germany,0.0,0.0,0,0,0,0,0,0,0
2905,2905,Universidade Federal do Amazonas,Brazil,0.0,0.0,0,0,0,0,0,0,0
2906,2906,Kafkas University,Turkey,0.0,0.0,0,0,0,0,0,0,0
2907,2907,American Medical Association,United States,0.0,0.0,0,0,0,0,0,0,0
2908,2908,Fatih University,Turkey,0.0,0.0,0,0,0,0,0,0,0
2909,2909,Fisheries Research Agency,Japan,0.0,0.0,0,0,0,0,0,0,0
2910,2910,Universite Rennes 2 Haute Bretagne,France,0.0,0.0,0,0,0,0,0,0,0
2911,2911,Universite du Quebec a Chicoutimi,Canada,0.0,0.0,0,0,0,0,0,0,0
2912,2912,Bernhard Nocht Institute for Tropical Medicine,Germany,0.0,0.0,0,0,0,0,0,0,0
2913,2913,CAS - Institute of Geochemistry,China,0.0,0.0,0,0,0,0,0,0,0
2914,2914,CREAF - Centre for Ecological Research and Forestry Applications,Spain,0.0,0.0,0,0,0,0,0,0,0
2915,2915,National Institute of Technology Karnataka,India,0.0,0.0,0,0,0,0,0,0,0
2916,2916,St. John's Medical College,India,0.0,0.0,0,0,0,0,0,0,0
2917,2917,Institute of Modern Physics Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
2918,2918,"National Institute of Biological Sciences, Beijing",China,0.0,0.0,0,0,0,0,0,0,0
2919,2919,Max Planck Institute for Ornithology,Germany,0.0,0.0,0,0,0,0,0,0,0
2920,2920,Heart of England NHS Foundation Trust,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2921,2921,"Universitatsklinikum Giessen und Marburg, Standort Marburg",Germany,0.0,0.0,0,0,0,0,0,0,0
2922,2922,Hopital Jean Minjoz,France,0.0,0.0,0,0,0,0,0,0,0
2923,2923,Wellesley College,United States,0.0,0.0,0,0,0,0,0,0,0
2924,2924,Guangzhou Institute of Energy Conversion of the Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
2925,2925,Norwegian Institute for Water Research,Norway,0.0,0.0,0,0,0,0,0,0,0
2926,2926,Hospital General Universitario de Alicante,Spain,0.0,0.0,0,0,0,0,0,0,0
2927,2927,Guilin University of Technology,China,0.0,0.0,0,0,0,0,0,0,0
2928,2928,Connecticut Agricultural Experiment Station,United States,0.0,0.0,0,0,0,0,0,0,0
2929,2929,James Cook University Hospital,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2930,2930,Yunnan Normal University,China,0.0,0.0,0,0,0,0,0,0,0
2931,2931,Canakkale Onsekiz Mart University,Turkey,0.0,0.0,0,0,0,0,0,0,0
2932,2932,United States Naval Academy,United States,0.0,0.0,0,0,0,0,0,0,0
2933,2933,Helmut-Schmidt-University,Germany,0.0,0.0,0,0,0,0,0,0,0
2934,2934,Zanjan University,Iran,0.0,0.0,0,0,0,0,0,0,0
2935,2935,Geological Survey of Denmark and Greenland,Denmark,0.0,0.0,0,0,0,0,0,0,0
2936,2936,World Agroforestry Centre,Kenya,0.0,0.0,0,0,0,0,0,0,0
2937,2937,St Bartholomew's Hospital,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2938,2938,Thermo Fisher Scientific,United States,0.0,0.0,0,0,0,0,0,0,0
2939,2939,International Centre for Genetic Engineering and Biotechnology,Italy,0.0,0.0,0,0,0,0,0,0,0
2940,2940,Max F. Perutz Laboratories (MFPL),Austria,0.0,0.0,0,0,0,0,0,0,0
2941,2941,Instituto Espanol de Oceanografia,Spain,0.0,0.0,0,0,0,0,0,0,0
2942,2942,Naval University of Engineering Wuhan,China,0.0,0.0,0,0,0,0,0,0,0
2943,2943,General Atomics,United States,0.0,0.0,0,0,0,0,0,0,0
2944,2944,Asahikawa Medical University,Japan,0.0,0.0,0,0,0,0,0,0,0
2945,2945,Institut Teknologi Sepuluh Nopember,Indonesia,0.0,0.0,0,0,0,0,0,0,0
2946,2946,Guangdong College of Pharmacy,China,0.0,0.0,0,0,0,0,0,0,0
2947,2947,The Sainsbury Laboratory,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2948,2948,Yuzuncu Yil University,Turkey,0.0,0.0,0,0,0,0,0,0,0
2949,2949,Pontificia Universidad Catolica del Peru,Peru,0.0,0.0,0,0,0,0,0,0,0
2950,2950,Our Lady's Hospital for Sick Children,Ireland,0.0,0.0,0,0,0,0,0,0,0
2951,2951,Medical University Sofia,Bulgaria,0.0,0.0,0,0,0,0,0,0,0
2952,2952,Sohag University,Egypt,0.0,0.0,0,0,0,0,0,0,0
2953,2953,IUEM Institut Univesitaire Europeen de la Mer,France,0.0,0.0,0,0,0,0,0,0,0
2954,2954,University of Rajasthan,India,0.0,0.0,0,0,0,0,0,0,0
2955,2955,University of Montenegro,Montenegro,0.0,0.0,0,0,0,0,0,0,0
2956,2956,Belgian Nuclear Research Center,Belgium,0.0,0.0,0,0,0,0,0,0,0
2957,2957,University of Pune,India,0.0,0.0,0,0,0,0,0,0,0
2958,2958,Secretaria de Salud,Mexico,0.0,0.0,0,0,0,0,0,0,0
2959,2959,Van Andel Research Institute,United States,0.0,0.0,0,0,0,0,0,0,0
2960,2960,Eastern Michigan University,United States,0.0,0.0,0,0,0,0,0,0,0
2961,2961,Agency for Healthcare Research and Quality,United States,0.0,0.0,0,0,0,0,0,0,0
2962,2962,Centre Hospitalier Intercommunal Creteil,France,0.0,0.0,0,0,0,0,0,0,0
2963,2963,Universidade do Estado de Santa Catarina,Brazil,0.0,0.0,0,0,0,0,0,0,0
2964,2964,Max Planck Institute for the Science of Light,Germany,0.0,0.0,0,0,0,0,0,0,0
2965,2965,University of San Diego,United States,0.0,0.0,0,0,0,0,0,0,0
2966,2966,Institute of Physics of the Polish Academy of Sciences,Poland,0.0,0.0,0,0,0,0,0,0,0
2967,2967,Ospedali Riuniti Di Bergamo,Italy,0.0,0.0,0,0,0,0,0,0,0
2968,2968,TI Food and Nutrition,Netherlands,0.0,0.0,0,0,0,0,0,0,0
2969,2969,International Maize and Wheat Improvement Center (CIMMYT),Mexico,0.0,0.0,0,0,0,0,0,0,0
2970,2970,Institute of Electronic Structure and Laser,Greece,0.0,0.0,0,0,0,0,0,0,0
2971,2971,National Institute for Communicable Diseases,South Africa,0.0,0.0,0,0,0,0,0,0,0
2972,2972,LSU Health Sciences Center - Shreveport,United States,0.0,0.0,0,0,0,0,0,0,0
2973,2973,Korea Electronics Technology Institute,South Korea,0.0,0.0,0,0,0,0,0,0,0
2974,2974,Nottingham City Hospital,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2975,2975,Ankara Numune Education and Research Hospital,Turkey,0.0,0.0,0,0,0,0,0,0,0
2976,2976,Daqing Petroleum Institute,China,0.0,0.0,0,0,0,0,0,0,0
2977,2977,MAX BORN INSTITUT,Germany,0.0,0.0,0,0,0,0,0,0,0
2978,2978,Universite Mentouri Constantine,Algeria,0.0,0.0,0,0,0,0,0,0,0
2979,2979,"Royal Victorian Eye & Ear Hospital, Melbourne",Australia,0.0,0.0,0,0,0,0,0,0,0
2980,2980,Universidad Industrial de Santander,Colombia,0.0,0.0,0,0,0,0,0,0,0
2981,2981,Pasteur Institute of Iran,Iran,0.0,0.0,0,0,0,0,0,0,0
2982,2982,INRIA Rocquencourt,France,0.0,0.0,0,0,0,0,0,0,0
2983,2983,Technical University of Liberec,Czech Republic,0.0,0.0,0,0,0,0,0,0,0
2984,2984,Shiraz University of Technology,Iran,0.0,0.0,0,0,0,0,0,0,0
2985,2985,Epicentre,France,0.0,0.0,0,0,0,0,0,0,0
2986,2986,Stockholm School of Economics,Sweden,0.0,0.0,0,0,0,0,0,0,0
2987,2987,Motilal Nehru National Institute of Technology,India,0.0,0.0,0,0,0,0,0,0,0
2988,2988,Hospital Universitario Virgen Macarena,Spain,0.0,0.0,0,0,0,0,0,0,0
2989,2989,Children's Memorial Health Institute,Poland,0.0,0.0,0,0,0,0,0,0,0
2990,2990,Chubu University,Japan,0.0,0.0,0,0,0,0,0,0,0
2991,2991,Systems Research Institute of the Polish Academy of Sciences,Poland,0.0,0.0,0,0,0,0,0,0,0
2992,2992,Boreskov Institute of Catalysis SB RAS,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
2993,2993,Jimma University Ethiopia,Ethiopia,0.0,0.0,0,0,0,0,0,0,0
2994,2994,St George's Healthcare NHS Trust,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
2995,2995,Estonian University of Life Sciences,Estonia,0.0,0.0,0,0,0,0,0,0,0
2996,2996,Wuhan Institute of Physics and Mathematics Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
2997,2997,Xi'an Jiaotong-Liverpool University,China,0.0,0.0,0,0,0,0,0,0,0
2998,2998,Hopital Gui de Chauliac,France,0.0,0.0,0,0,0,0,0,0,0
2999,2999,National Institute of Genetics Mishima,Japan,0.0,0.0,0,0,0,0,0,0,0
3000,3000,Canberra Hospital,Australia,0.0,0.0,0,0,0,0,0,0,0
3001,3001,ICMCB Institut de Chimie de la Matiere Condensee de Bordeaux,France,0.0,0.0,0,0,0,0,0,0,0
3002,3002,Shenyang Institute of Automation Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
3003,3003,RISE ICT,Sweden,0.0,0.0,0,0,0,0,0,0,0
3004,3004,ICN - Catalan Institute of Nanotechnology,Spain,0.0,0.0,0,0,0,0,0,0,0
3005,3005,University of Sarajevo,Bosnia and Herzegovina,0.0,0.0,0,0,0,0,0,0,0
3006,3006,IISPV - Pere Virgili Health Research Institute,Spain,0.0,0.0,0,0,0,0,0,0,0
3007,3007,Jilin Agricultural University,China,0.0,0.0,0,0,0,0,0,0,0
3008,3008,Daimler AG,Germany,0.0,0.0,0,0,0,0,0,0,0
3009,3009,University of Nova Gorica,Slovenia,0.0,0.0,0,0,0,0,0,0,0
3010,3010,German Sport University Cologne,Germany,0.0,0.0,0,0,0,0,0,0,0
3011,3011,University Hospitals Coventry and Warwickshire NHS Trust,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3012,3012,Hospital Universitario de Getafe,Spain,0.0,0.0,0,0,0,0,0,0,0
3013,3013,Osservatorio Astronomico di Brera,Italy,0.0,0.0,0,0,0,0,0,0,0
3014,3014,Smith College,United States,0.0,0.0,0,0,0,0,0,0,0
3015,3015,Durban University of Technology,South Africa,0.0,0.0,0,0,0,0,0,0,0
3016,3016,University Utara Malaysia,Malaysia,0.0,0.0,0,0,0,0,0,0,0
3017,3017,Imam Khomeini International University,Iran,0.0,0.0,0,0,0,0,0,0,0
3018,3018,Takeda Pharmaceutical Company Limited,Japan,0.0,0.0,0,0,0,0,0,0,0
3019,3019,OLV Hospital,Belgium,0.0,0.0,0,0,0,0,0,0,0
3020,3020,Shanghai Astronomical Observatory Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
3021,3021,Universidad de Burgos,Spain,0.0,0.0,0,0,0,0,0,0,0
3022,3022,University of Winnipeg,Canada,0.0,0.0,0,0,0,0,0,0,0
3023,3023,Anhui Agricultural University,China,0.0,0.0,0,0,0,0,0,0,0
3024,3024,"Universitatsklinikum Giessen und Marburg, Standort Giessen",Germany,0.0,0.0,0,0,0,0,0,0,0
3025,3025,Universite de Kinshasa,Congo,0.0,0.0,0,0,0,0,0,0,0
3026,3026,Shanghai University of Finance and EcoNomics,China,0.0,0.0,0,0,0,0,0,0,0
3027,3027,Lamar University,United States,0.0,0.0,0,0,0,0,0,0,0
3028,3028,London Metropolitan University,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3029,3029,Max-Planck-Institute of Microstructure Physics,Germany,0.0,0.0,0,0,0,0,0,0,0
3030,3030,Det Nationale Forskningscenter for Arbejdsmiljo,Denmark,0.0,0.0,0,0,0,0,0,0,0
3031,3031,Hankuk University of Foreign Studies,South Korea,0.0,0.0,0,0,0,0,0,0,0
3032,3032,Laiko Hospital,Greece,0.0,0.0,0,0,0,0,0,0,0
3033,3033,Liaoning University,China,0.0,0.0,0,0,0,0,0,0,0
3034,3034,Turkish Atomic Energy Authority,Turkey,0.0,0.0,0,0,0,0,0,0,0
3035,3035,National Institute of Health and Nutrition Tokyo,Japan,0.0,0.0,0,0,0,0,0,0,0
3036,3036,Hellenic Centre for Marine Research,Greece,0.0,0.0,0,0,0,0,0,0,0
3037,3037,Corning Incorporated,United States,0.0,0.0,0,0,0,0,0,0,0
3038,3038,Shenzhen People's Hospital,China,0.0,0.0,0,0,0,0,0,0,0
3039,3039,University of Prince Edward Island,Canada,0.0,0.0,0,0,0,0,0,0,0
3040,3040,University of Shizuoka,Japan,0.0,0.0,0,0,0,0,0,0,0
3041,3041,China West Normal University,China,0.0,0.0,0,0,0,0,0,0,0
3042,3042,International Medical University,Malaysia,0.0,0.0,0,0,0,0,0,0,0
3043,3043,Hopital Lapeyronie,France,0.0,0.0,0,0,0,0,0,0,0
3044,3044,Iranian Ministry of Health and Medical Education,Iran,0.0,0.0,0,0,0,0,0,0,0
3045,3045,Tallinn University,Estonia,0.0,0.0,0,0,0,0,0,0,0
3046,3046,Hopital Foch,France,0.0,0.0,0,0,0,0,0,0,0
3047,3047,Allegheny General Hospital,United States,0.0,0.0,0,0,0,0,0,0,0
3048,3048,Shenyang Institute of Aeronautical Engineering,China,0.0,0.0,0,0,0,0,0,0,0
3049,3049,EORTC Data Center,Belgium,0.0,0.0,0,0,0,0,0,0,0
3050,3050,Universidade Federal de Mato Grosso do Sul,Brazil,0.0,0.0,0,0,0,0,0,0,0
3051,3051,National Chiayi University,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3052,3052,Universite du Littoral Cote d'Opal,France,0.0,0.0,0,0,0,0,0,0,0
3053,3053,University of Life Sciences in Lublin,Poland,0.0,0.0,0,0,0,0,0,0,0
3054,3054,Agricultural University Krakow,Poland,0.0,0.0,0,0,0,0,0,0,0
3055,3055,University of Lucknow,India,0.0,0.0,0,0,0,0,0,0,0
3056,3056,Rambam Health Care Campus Israel,Israel,0.0,0.0,0,0,0,0,0,0,0
3057,3057,Ariel University Center of Samaria,Israel,0.0,0.0,0,0,0,0,0,0,0
3058,3058,University of San Francisco,United States,0.0,0.0,0,0,0,0,0,0,0
3059,3059,Suan Sunandha Rajabhat University,Thailand,0.0,0.0,0,0,0,0,0,0,0
3060,3060,Hopital Arnaud de Villeneuve,France,0.0,0.0,0,0,0,0,0,0,0
3061,3061,Institut des Hautes Etudes Scientifiques,France,0.0,0.0,0,0,0,0,0,0,0
3062,3062,National Institute of Chemistry Ljubljana,Slovenia,0.0,0.0,0,0,0,0,0,0,0
3063,3063,Obafemi Awolowo University,Nigeria,0.0,0.0,0,0,0,0,0,0,0
3064,3064,University of Texas-Pan American,United States,0.0,0.0,0,0,0,0,0,0,0
3065,3065,University of Papua New Guinea,Papua New Guinea,0.0,0.0,0,0,0,0,0,0,0
3066,3066,Queen Elizabeth Hospital Birmingham,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3067,3067,LPN Laboratoire de Photonique et de Nanostructures,France,0.0,0.0,0,0,0,0,0,0,0
3068,3068,Indian Veterinary Research Institute,India,0.0,0.0,0,0,0,0,0,0,0
3069,3069,Lenox Hill Hospital,United States,0.0,0.0,0,0,0,0,0,0,0
3070,3070,Jiangsu Academy of Agricultural Sciences,China,0.0,0.0,0,0,0,0,0,0,0
3071,3071,NIVEL - The Netherlands Institute for Health Services Research,Netherlands,0.0,0.0,0,0,0,0,0,0,0
3072,3072,Alborz University of Medical Sciences,Iran,0.0,0.0,0,0,0,0,0,0,0
3073,3073,Aoyama Gakuin University,Japan,0.0,0.0,0,0,0,0,0,0,0
3074,3074,Sree Chitra Tirunal Institute for Medical Sciences and Technology,India,0.0,0.0,0,0,0,0,0,0,0
3075,3075,Hopital Antoine Beclere,France,0.0,0.0,0,0,0,0,0,0,0
3076,3076,University of Derby,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3077,3077,Syngenta,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3078,3078,"Federal Environmental Agency, Germany",Germany,0.0,0.0,0,0,0,0,0,0,0
3079,3079,Bezmialem Vakif Universitesi,Turkey,0.0,0.0,0,0,0,0,0,0,0
3080,3080,Universidad Catolica del Norte,Chile,0.0,0.0,0,0,0,0,0,0,0
3081,3081,Veterans General Hospital-Kaohsiung Taiwan,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3082,3082,"RAS - Institute of Mineralogy and Petrography, SB",Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3083,3083,Staffordshire University,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3084,3084,Atilim University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3085,3085,National University of Kaohsiung,Taiwan,0.0,0.0,0,0,0,0,0,0,0
3086,3086,Adiyaman University,Turkey,0.0,0.0,0,0,0,0,0,0,0
3087,3087,Polytechnic Institute of Coimbra,Portugal,0.0,0.0,0,0,0,0,0,0,0
3088,3088,INSEAD,France,0.0,0.0,0,0,0,0,0,0,0
3089,3089,Lanzhou Jiaotong University,China,0.0,0.0,0,0,0,0,0,0,0
3090,3090,Kyonggi University,South Korea,0.0,0.0,0,0,0,0,0,0,0
3091,3091,Tianjin University of Traditional Chinese Medicine,China,0.0,0.0,0,0,0,0,0,0,0
3092,3092,Tribhuvan University,Nepal,0.0,0.0,0,0,0,0,0,0,0
3093,3093,Instituto Nacional de Saude Maputo,Mozambique,0.0,0.0,0,0,0,0,0,0,0
3094,3094,Hopital de La Conception,France,0.0,0.0,0,0,0,0,0,0,0
3095,3095,Finnish Forest Research Institute,Finland,0.0,0.0,0,0,0,0,0,0,0
3096,3096,Rikkyo University,Japan,0.0,0.0,0,0,0,0,0,0,0
3097,3097,Shibaura Institute of Technology,Japan,0.0,0.0,0,0,0,0,0,0,0
3098,3098,"Research Institute of Petroleum Industry, Tehran",Iran,0.0,0.0,0,0,0,0,0,0,0
3099,3099,Sony,Japan,0.0,0.0,0,0,0,0,0,0,0
3100,3100,Daresbury Laboratory,United Kingdom,0.0,0.0,0,0,0,0,0,0,0
3101,3101,Organisation for Economic Co-operation and Development OECD,France,0.0,0.0,0,0,0,0,0,0,0
3102,3102,Institute of Soil and Water Conservation Chinese Academy of Sciences,China,0.0,0.0,0,0,0,0,0,0,0
3103,3103,Claremont Graduate University,United States,0.0,0.0,0,0,0,0,0,0,0
3104,3104,South Ural State University,Russian Federation,0.0,0.0,0,0,0,0,0,0,0
3105,3105,Mae Fah Luang University,Thailand,0.0,0.0,0,0,0,0,0,0,0
3106,3106,Hospital Universitari Virgen de la Victoria,Spain,0.0,0.0,0,0,0,0,0,0,0
